"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2021 11:00 - 05.01.2021 11:15","61923","70657"
"05.01.2021 11:15 - 05.01.2021 11:30","62246","71197"
"05.01.2021 11:30 - 05.01.2021 11:45","62322","71683"
"05.01.2021 11:45 - 05.01.2021 12:00","62522","71841"
"05.01.2021 12:00 - 05.01.2021 12:15","62553","71812"
"05.01.2021 12:15 - 05.01.2021 12:30","62581","71708"
"05.01.2021 12:30 - 05.01.2021 12:45","62404","71724"
"05.01.2021 12:45 - 05.01.2021 13:00","62629","71419"
"05.01.2021 13:00 - 05.01.2021 13:15","62025","71378"
"05.01.2021 13:15 - 05.01.2021 13:30","61575","71062"
"05.01.2021 13:30 - 05.01.2021 13:45","61223","70583"
"05.01.2021 13:45 - 05.01.2021 14:00","60409","69933"
"05.01.2021 14:00 - 05.01.2021 14:15","60204","70075"
"05.01.2021 14:15 - 05.01.2021 14:30","59703","69905"
"05.01.2021 14:30 - 05.01.2021 14:45","60081","69694"
"05.01.2021 14:45 - 05.01.2021 15:00","60079","69489"
"05.01.2021 15:00 - 05.01.2021 15:15","59734","69585"
"05.01.2021 15:15 - 05.01.2021 15:30","59533","69343"
"05.01.2021 15:30 - 05.01.2021 15:45","59796","69390"
"05.01.2021 15:45 - 05.01.2021 16:00","59640","69049"
"05.01.2021 16:00 - 05.01.2021 16:15","59663","69474"
"05.01.2021 16:15 - 05.01.2021 16:30","60039","69720"
"05.01.2021 16:30 - 05.01.2021 16:45","60521","70221"
"05.01.2021 16:45 - 05.01.2021 17:00","61226","70859"
"05.01.2021 17:00 - 05.01.2021 17:15","61927","71328"
"05.01.2021 17:15 - 05.01.2021 17:30","62387","71583"
"05.01.2021 17:30 - 05.01.2021 17:45","62920","72058"
"05.01.2021 17:45 - 05.01.2021 18:00","63273","72104"
"05.01.2021 18:00 - 05.01.2021 18:15","63198","71817"
"05.01.2021 18:15 - 05.01.2021 18:30","62973","71501"
"05.01.2021 18:30 - 05.01.2021 18:45","62828","71196"
"05.01.2021 18:45 - 05.01.2021 19:00","62399","70525"
"05.01.2021 19:00 - 05.01.2021 19:15","61892","69880"
"05.01.2021 19:15 - 05.01.2021 19:30","60911","69456"
"05.01.2021 19:30 - 05.01.2021 19:45","60773","69015"
"05.01.2021 19:45 - 05.01.2021 20:00","60336","68569"
"05.01.2021 20:00 - 05.01.2021 20:15","58756","67358"
"05.01.2021 20:15 - 05.01.2021 20:30","57578","66282"
"05.01.2021 20:30 - 05.01.2021 20:45","56558","65507"
"05.01.2021 20:45 - 05.01.2021 21:00","55963","64648"
"05.01.2021 21:00 - 05.01.2021 21:15","55454","64101"
"05.01.2021 21:15 - 05.01.2021 21:30","54919","63230"
"05.01.2021 21:30 - 05.01.2021 21:45","54136","62430"
"05.01.2021 21:45 - 05.01.2021 22:00","53873","61771"
"05.01.2021 22:00 - 05.01.2021 22:15","53883","61909"
"05.01.2021 22:15 - 05.01.2021 22:30","53229","61130"
"05.01.2021 22:30 - 05.01.2021 22:45","52340","60173"
"05.01.2021 22:45 - 05.01.2021 23:00","51287","59109"
"05.01.2021 23:00 - 05.01.2021 23:15","50506","57932"
"05.01.2021 23:15 - 05.01.2021 23:30","49359","56994"
"05.01.2021 23:30 - 05.01.2021 23:45","48555","56302"
"05.01.2021 23:45 - 06.01.2021 00:00","47747","55891"
"06.01.2021 00:00 - 06.01.2021 00:15","47555","54345"
"06.01.2021 00:15 - 06.01.2021 00:30","46700","53521"
"06.01.2021 00:30 - 06.01.2021 00:45","46446","53009"
"06.01.2021 00:45 - 06.01.2021 01:00","45924","52364"
"06.01.2021 01:00 - 06.01.2021 01:15","45219","51745"
"06.01.2021 01:15 - 06.01.2021 01:30","44400","51015"
"06.01.2021 01:30 - 06.01.2021 01:45","44191","50722"
"06.01.2021 01:45 - 06.01.2021 02:00","43982","50354"
"06.01.2021 02:00 - 06.01.2021 02:15","43138","50139"
"06.01.2021 02:15 - 06.01.2021 02:30","43509","50115"
"06.01.2021 02:30 - 06.01.2021 02:45","43248","49854"
"06.01.2021 02:45 - 06.01.2021 03:00","43173","49788"
"06.01.2021 03:00 - 06.01.2021 03:15","42965","49958"
"06.01.2021 03:15 - 06.01.2021 03:30","43367","49970"
"06.01.2021 03:30 - 06.01.2021 03:45","43363","50012"
"06.01.2021 03:45 - 06.01.2021 04:00","43396","50115"
"06.01.2021 04:00 - 06.01.2021 04:15","43630","50573"
"06.01.2021 04:15 - 06.01.2021 04:30","44004","50567"
"06.01.2021 04:30 - 06.01.2021 04:45","44236","50898"
"06.01.2021 04:45 - 06.01.2021 05:00","44613","51067"
"06.01.2021 05:00 - 06.01.2021 05:15","45134","51316"
"06.01.2021 05:15 - 06.01.2021 05:30","45094","51541"
"06.01.2021 05:30 - 06.01.2021 05:45","45458","52089"
"06.01.2021 05:45 - 06.01.2021 06:00","45886","52689"
"06.01.2021 06:00 - 06.01.2021 06:15","47217","54242"
"06.01.2021 06:15 - 06.01.2021 06:30","48473","55361"
"06.01.2021 06:30 - 06.01.2021 06:45","49422","56171"
"06.01.2021 06:45 - 06.01.2021 07:00","50316","57133"
"06.01.2021 07:00 - 06.01.2021 07:15","52171","58394"
"06.01.2021 07:15 - 06.01.2021 07:30","52660","59148"
"06.01.2021 07:30 - 06.01.2021 07:45","53412","60372"
"06.01.2021 07:45 - 06.01.2021 08:00","53882","61139"
"06.01.2021 08:00 - 06.01.2021 08:15","55103","62528"
"06.01.2021 08:15 - 06.01.2021 08:30","55385","62950"
"06.01.2021 08:30 - 06.01.2021 08:45","54934","63257"
"06.01.2021 08:45 - 06.01.2021 09:00","55390","63570"
"06.01.2021 09:00 - 06.01.2021 09:15","55932","63850"
"06.01.2021 09:15 - 06.01.2021 09:30","57018","64334"
"06.01.2021 09:30 - 06.01.2021 09:45","57427","64804"
"06.01.2021 09:45 - 06.01.2021 10:00","57649","65125"
"06.01.2021 10:00 - 06.01.2021 10:15","57909","65348"
"06.01.2021 10:15 - 06.01.2021 10:30","58403","65718"
"06.01.2021 10:30 - 06.01.2021 10:45","58921","65953"
"06.01.2021 10:45 - 06.01.2021 11:00","59164","66369"
"06.01.2021 11:00 - 06.01.2021 11:15","59889","66890"
"06.01.2021 11:15 - 06.01.2021 11:30","60279","67680"
"06.01.2021 11:30 - 06.01.2021 11:45","60770","68287"
"06.01.2021 11:45 - 06.01.2021 12:00","61378","68413"
"06.01.2021 12:00 - 06.01.2021 12:15","60545","68655"
"06.01.2021 12:15 - 06.01.2021 12:30","60766","67341"
"06.01.2021 12:30 - 06.01.2021 12:45","60188","67145"
"06.01.2021 12:45 - 06.01.2021 13:00","60167","66928"
"06.01.2021 13:00 - 06.01.2021 13:15","59363","66559"
"06.01.2021 13:15 - 06.01.2021 13:30","59777","66144"
"06.01.2021 13:30 - 06.01.2021 13:45","59035","65799"
"06.01.2021 13:45 - 06.01.2021 14:00","58414","66425"
"06.01.2021 14:00 - 06.01.2021 14:15","58105","66179"
"06.01.2021 14:15 - 06.01.2021 14:30","57946","66124"
"06.01.2021 14:30 - 06.01.2021 14:45","57844","65777"
"06.01.2021 14:45 - 06.01.2021 15:00","57942","65380"
"06.01.2021 15:00 - 06.01.2021 15:15","57435","65334"
"06.01.2021 15:15 - 06.01.2021 15:30","57283","65031"
"06.01.2021 15:30 - 06.01.2021 15:45","57308","64853"
"06.01.2021 15:45 - 06.01.2021 16:00","57399","64490"
"06.01.2021 16:00 - 06.01.2021 16:15","57693","64752"
"06.01.2021 16:15 - 06.01.2021 16:30","58429","64944"
"06.01.2021 16:30 - 06.01.2021 16:45","58782","65574"
"06.01.2021 16:45 - 06.01.2021 17:00","59520","66520"
"06.01.2021 17:00 - 06.01.2021 17:15","61035","67112"
"06.01.2021 17:15 - 06.01.2021 17:30","61400","67669"
"06.01.2021 17:30 - 06.01.2021 17:45","61966","67965"
"06.01.2021 17:45 - 06.01.2021 18:00","62449","68594"
"06.01.2021 18:00 - 06.01.2021 18:15","62431","68193"
"06.01.2021 18:15 - 06.01.2021 18:30","62083","67938"
"06.01.2021 18:30 - 06.01.2021 18:45","61978","67855"
"06.01.2021 18:45 - 06.01.2021 19:00","61517","67710"
"06.01.2021 19:00 - 06.01.2021 19:15","61240","66943"
"06.01.2021 19:15 - 06.01.2021 19:30","60702","66238"
"06.01.2021 19:30 - 06.01.2021 19:45","60592","65846"
"06.01.2021 19:45 - 06.01.2021 20:00","60127","65043"
"06.01.2021 20:00 - 06.01.2021 20:15","59078","63982"
"06.01.2021 20:15 - 06.01.2021 20:30","57634","63302"
"06.01.2021 20:30 - 06.01.2021 20:45","56829","62417"
"06.01.2021 20:45 - 06.01.2021 21:00","56202","61735"
"06.01.2021 21:00 - 06.01.2021 21:15","55359","61062"
"06.01.2021 21:15 - 06.01.2021 21:30","54970","60508"
"06.01.2021 21:30 - 06.01.2021 21:45","54254","60041"
"06.01.2021 21:45 - 06.01.2021 22:00","54154","59622"
"06.01.2021 22:00 - 06.01.2021 22:15","53629","59864"
"06.01.2021 22:15 - 06.01.2021 22:30","53103","59429"
"06.01.2021 22:30 - 06.01.2021 22:45","52834","58518"
"06.01.2021 22:45 - 06.01.2021 23:00","51513","57717"
"06.01.2021 23:00 - 06.01.2021 23:15","50552","56659"
"06.01.2021 23:15 - 06.01.2021 23:30","49532","55961"
"06.01.2021 23:30 - 06.01.2021 23:45","48945","55235"
"06.01.2021 23:45 - 07.01.2021 00:00","48609","54615"
"07.01.2021 00:00 - 07.01.2021 00:15","48094","53707"
"07.01.2021 00:15 - 07.01.2021 00:30","47323","53066"
"07.01.2021 00:30 - 07.01.2021 00:45","46900","52319"
"07.01.2021 00:45 - 07.01.2021 01:00","46759","51907"
"07.01.2021 01:00 - 07.01.2021 01:15","46139","51350"
"07.01.2021 01:15 - 07.01.2021 01:30","45335","51064"
"07.01.2021 01:30 - 07.01.2021 01:45","45185","50734"
"07.01.2021 01:45 - 07.01.2021 02:00","45255","50681"
"07.01.2021 02:00 - 07.01.2021 02:15","44998","50852"
"07.01.2021 02:15 - 07.01.2021 02:30","44981","50438"
"07.01.2021 02:30 - 07.01.2021 02:45","44936","50454"
"07.01.2021 02:45 - 07.01.2021 03:00","45086","50439"
"07.01.2021 03:00 - 07.01.2021 03:15","44944","50467"
"07.01.2021 03:15 - 07.01.2021 03:30","45540","50403"
"07.01.2021 03:30 - 07.01.2021 03:45","45225","50425"
"07.01.2021 03:45 - 07.01.2021 04:00","45551","50585"
"07.01.2021 04:00 - 07.01.2021 04:15","46058","51078"
"07.01.2021 04:15 - 07.01.2021 04:30","46653","51158"
"07.01.2021 04:30 - 07.01.2021 04:45","46781","51575"
"07.01.2021 04:45 - 07.01.2021 05:00","47357","52045"
"07.01.2021 05:00 - 07.01.2021 05:15","47651","53350"
"07.01.2021 05:15 - 07.01.2021 05:30","48191","53807"
"07.01.2021 05:30 - 07.01.2021 05:45","49122","54604"
"07.01.2021 05:45 - 07.01.2021 06:00","50185","55714"
"07.01.2021 06:00 - 07.01.2021 06:15","52371","57698"
"07.01.2021 06:15 - 07.01.2021 06:30","53646","59266"
"07.01.2021 06:30 - 07.01.2021 06:45","55072","60256"
"07.01.2021 06:45 - 07.01.2021 07:00","56494","61491"
"07.01.2021 07:00 - 07.01.2021 07:15","57986","63174"
"07.01.2021 07:15 - 07.01.2021 07:30","59169","64037"
"07.01.2021 07:30 - 07.01.2021 07:45","60064","64843"
"07.01.2021 07:45 - 07.01.2021 08:00","60660","66218"
"07.01.2021 08:00 - 07.01.2021 08:15","61980","67259"
"07.01.2021 08:15 - 07.01.2021 08:30","62375","67530"
"07.01.2021 08:30 - 07.01.2021 08:45","62220","68011"
"07.01.2021 08:45 - 07.01.2021 09:00","62832","68110"
"07.01.2021 09:00 - 07.01.2021 09:15","62711","68355"
"07.01.2021 09:15 - 07.01.2021 09:30","63155","68694"
"07.01.2021 09:30 - 07.01.2021 09:45","63352","69068"
"07.01.2021 09:45 - 07.01.2021 10:00","63661","69394"
"07.01.2021 10:00 - 07.01.2021 10:15","63979","69627"
"07.01.2021 10:15 - 07.01.2021 10:30","64265","69841"
"07.01.2021 10:30 - 07.01.2021 10:45","64200","70155"
"07.01.2021 10:45 - 07.01.2021 11:00","64252","70440"
"07.01.2021 11:00 - 07.01.2021 11:15","65072","71049"
"07.01.2021 11:15 - 07.01.2021 11:30","64470","71574"
"07.01.2021 11:30 - 07.01.2021 11:45","65010","71817"
"07.01.2021 11:45 - 07.01.2021 12:00","65585","72100"
"07.01.2021 12:00 - 07.01.2021 12:15","64861","72259"
"07.01.2021 12:15 - 07.01.2021 12:30","64992","72316"
"07.01.2021 12:30 - 07.01.2021 12:45","64688","72223"
"07.01.2021 12:45 - 07.01.2021 13:00","64737","71897"
"07.01.2021 13:00 - 07.01.2021 13:15","64423","71566"
"07.01.2021 13:15 - 07.01.2021 13:30","64628","71124"
"07.01.2021 13:30 - 07.01.2021 13:45","63342","70884"
"07.01.2021 13:45 - 07.01.2021 14:00","62882","70233"
"07.01.2021 14:00 - 07.01.2021 14:15","62968","69984"
"07.01.2021 14:15 - 07.01.2021 14:30","62780","69794"
"07.01.2021 14:30 - 07.01.2021 14:45","62446","69548"
"07.01.2021 14:45 - 07.01.2021 15:00","62749","69124"
"07.01.2021 15:00 - 07.01.2021 15:15","62558","69511"
"07.01.2021 15:15 - 07.01.2021 15:30","62372","69155"
"07.01.2021 15:30 - 07.01.2021 15:45","62615","68932"
"07.01.2021 15:45 - 07.01.2021 16:00","62420","68596"
"07.01.2021 16:00 - 07.01.2021 16:15","62087","68785"
"07.01.2021 16:15 - 07.01.2021 16:30","62502","68932"
"07.01.2021 16:30 - 07.01.2021 16:45","62846","69493"
"07.01.2021 16:45 - 07.01.2021 17:00","63181","70213"
"07.01.2021 17:00 - 07.01.2021 17:15","64493","71280"
"07.01.2021 17:15 - 07.01.2021 17:30","65151","71774"
"07.01.2021 17:30 - 07.01.2021 17:45","65695","71812"
"07.01.2021 17:45 - 07.01.2021 18:00","66075","71812"
"07.01.2021 18:00 - 07.01.2021 18:15","65889","71710"
"07.01.2021 18:15 - 07.01.2021 18:30","65579","71487"
"07.01.2021 18:30 - 07.01.2021 18:45","65436","71097"
"07.01.2021 18:45 - 07.01.2021 19:00","64736","70726"
"07.01.2021 19:00 - 07.01.2021 19:15","64264","69978"
"07.01.2021 19:15 - 07.01.2021 19:30","63422","69527"
"07.01.2021 19:30 - 07.01.2021 19:45","62946","68903"
"07.01.2021 19:45 - 07.01.2021 20:00","62555","68238"
"07.01.2021 20:00 - 07.01.2021 20:15","61303","67087"
"07.01.2021 20:15 - 07.01.2021 20:30","59866","66228"
"07.01.2021 20:30 - 07.01.2021 20:45","59257","65341"
"07.01.2021 20:45 - 07.01.2021 21:00","58425","64637"
"07.01.2021 21:00 - 07.01.2021 21:15","57581","63961"
"07.01.2021 21:15 - 07.01.2021 21:30","57049","63535"
"07.01.2021 21:30 - 07.01.2021 21:45","55763","62778"
"07.01.2021 21:45 - 07.01.2021 22:00","55557","62125"
"07.01.2021 22:00 - 07.01.2021 22:15","56065","62152"
"07.01.2021 22:15 - 07.01.2021 22:30","55126","61628"
"07.01.2021 22:30 - 07.01.2021 22:45","55050","60666"
"07.01.2021 22:45 - 07.01.2021 23:00","53581","59819"
"07.01.2021 23:00 - 07.01.2021 23:15","52861","58257"
"07.01.2021 23:15 - 07.01.2021 23:30","51465","57390"
"07.01.2021 23:30 - 07.01.2021 23:45","50636","56748"
"07.01.2021 23:45 - 08.01.2021 00:00","50117","56057"
"08.01.2021 00:00 - 08.01.2021 00:15","48938","55036"
"08.01.2021 00:15 - 08.01.2021 00:30","48423","54210"
"08.01.2021 00:30 - 08.01.2021 00:45","48012","53857"
"08.01.2021 00:45 - 08.01.2021 01:00","47640","53313"
"08.01.2021 01:00 - 08.01.2021 01:15","47014","52705"
"08.01.2021 01:15 - 08.01.2021 01:30","46350","52145"
"08.01.2021 01:30 - 08.01.2021 01:45","46066","52247"
"08.01.2021 01:45 - 08.01.2021 02:00","45833","51783"
"08.01.2021 02:00 - 08.01.2021 02:15","45610","50945"
"08.01.2021 02:15 - 08.01.2021 02:30","45625","50758"
"08.01.2021 02:30 - 08.01.2021 02:45","45593","51011"
"08.01.2021 02:45 - 08.01.2021 03:00","45829","50861"
"08.01.2021 03:00 - 08.01.2021 03:15","45767","50577"
"08.01.2021 03:15 - 08.01.2021 03:30","46180","50809"
"08.01.2021 03:30 - 08.01.2021 03:45","46131","50997"
"08.01.2021 03:45 - 08.01.2021 04:00","46135","51227"
"08.01.2021 04:00 - 08.01.2021 04:15","46541","51625"
"08.01.2021 04:15 - 08.01.2021 04:30","46970","51795"
"08.01.2021 04:30 - 08.01.2021 04:45","46968","52131"
"08.01.2021 04:45 - 08.01.2021 05:00","47716","52606"
"08.01.2021 05:00 - 08.01.2021 05:15","48394","53478"
"08.01.2021 05:15 - 08.01.2021 05:30","48942","53703"
"08.01.2021 05:30 - 08.01.2021 05:45","49774","54564"
"08.01.2021 05:45 - 08.01.2021 06:00","51099","55754"
"08.01.2021 06:00 - 08.01.2021 06:15","53261","57688"
"08.01.2021 06:15 - 08.01.2021 06:30","54983","58984"
"08.01.2021 06:30 - 08.01.2021 06:45","56128","60360"
"08.01.2021 06:45 - 08.01.2021 07:00","57543","61615"
"08.01.2021 07:00 - 08.01.2021 07:15","58933","63371"
"08.01.2021 07:15 - 08.01.2021 07:30","59368","64280"
"08.01.2021 07:30 - 08.01.2021 07:45","60039","65074"
"08.01.2021 07:45 - 08.01.2021 08:00","60831","66067"
"08.01.2021 08:00 - 08.01.2021 08:15","61812","66996"
"08.01.2021 08:15 - 08.01.2021 08:30","61863","67165"
"08.01.2021 08:30 - 08.01.2021 08:45","61881","67673"
"08.01.2021 08:45 - 08.01.2021 09:00","62315","67859"
"08.01.2021 09:00 - 08.01.2021 09:15","61741","68220"
"08.01.2021 09:15 - 08.01.2021 09:30","62140","68658"
"08.01.2021 09:30 - 08.01.2021 09:45","62554","69010"
"08.01.2021 09:45 - 08.01.2021 10:00","62436","69322"
"08.01.2021 10:00 - 08.01.2021 10:15","62398","69642"
"08.01.2021 10:15 - 08.01.2021 10:30","62887","69867"
"08.01.2021 10:30 - 08.01.2021 10:45","62829","70260"
"08.01.2021 10:45 - 08.01.2021 11:00","63392","70471"
"08.01.2021 11:00 - 08.01.2021 11:15","63828","70363"
"08.01.2021 11:15 - 08.01.2021 11:30","64044","70810"
"08.01.2021 11:30 - 08.01.2021 11:45","63952","71136"
"08.01.2021 11:45 - 08.01.2021 12:00","64112","71205"
"08.01.2021 12:00 - 08.01.2021 12:15","63868","70940"
"08.01.2021 12:15 - 08.01.2021 12:30","64005","70910"
"08.01.2021 12:30 - 08.01.2021 12:45","63623","70688"
"08.01.2021 12:45 - 08.01.2021 13:00","63349","70328"
"08.01.2021 13:00 - 08.01.2021 13:15","62599","69789"
"08.01.2021 13:15 - 08.01.2021 13:30","62305","69140"
"08.01.2021 13:30 - 08.01.2021 13:45","61435","68743"
"08.01.2021 13:45 - 08.01.2021 14:00","60657","68183"
"08.01.2021 14:00 - 08.01.2021 14:15","60427","67822"
"08.01.2021 14:15 - 08.01.2021 14:30","60255","67678"
"08.01.2021 14:30 - 08.01.2021 14:45","59978","67330"
"08.01.2021 14:45 - 08.01.2021 15:00","59999","67030"
"08.01.2021 15:00 - 08.01.2021 15:15","59663","67135"
"08.01.2021 15:15 - 08.01.2021 15:30","59363","66992"
"08.01.2021 15:30 - 08.01.2021 15:45","59592","66934"
"08.01.2021 15:45 - 08.01.2021 16:00","59463","66848"
"08.01.2021 16:00 - 08.01.2021 16:15","59539","67171"
"08.01.2021 16:15 - 08.01.2021 16:30","60021","67345"
"08.01.2021 16:30 - 08.01.2021 16:45","60470","67842"
"08.01.2021 16:45 - 08.01.2021 17:00","61014","68713"
"08.01.2021 17:00 - 08.01.2021 17:15","62462","69410"
"08.01.2021 17:15 - 08.01.2021 17:30","63098","70082"
"08.01.2021 17:30 - 08.01.2021 17:45","63776","70363"
"08.01.2021 17:45 - 08.01.2021 18:00","64131","70472"
"08.01.2021 18:00 - 08.01.2021 18:15","63833","70026"
"08.01.2021 18:15 - 08.01.2021 18:30","63799","69665"
"08.01.2021 18:30 - 08.01.2021 18:45","63519","69593"
"08.01.2021 18:45 - 08.01.2021 19:00","62928","69210"
"08.01.2021 19:00 - 08.01.2021 19:15","62405","68694"
"08.01.2021 19:15 - 08.01.2021 19:30","61653","67848"
"08.01.2021 19:30 - 08.01.2021 19:45","61306","67303"
"08.01.2021 19:45 - 08.01.2021 20:00","60764","66383"
"08.01.2021 20:00 - 08.01.2021 20:15","59146","65084"
"08.01.2021 20:15 - 08.01.2021 20:30","57949","64345"
"08.01.2021 20:30 - 08.01.2021 20:45","57125","63269"
"08.01.2021 20:45 - 08.01.2021 21:00","56378","62425"
"08.01.2021 21:00 - 08.01.2021 21:15","55832","61657"
"08.01.2021 21:15 - 08.01.2021 21:30","55353","61046"
"08.01.2021 21:30 - 08.01.2021 21:45","54545","60373"
"08.01.2021 21:45 - 08.01.2021 22:00","54407","59721"
"08.01.2021 22:00 - 08.01.2021 22:15","54181","59476"
"08.01.2021 22:15 - 08.01.2021 22:30","53678","58813"
"08.01.2021 22:30 - 08.01.2021 22:45","53225","58245"
"08.01.2021 22:45 - 08.01.2021 23:00","52228","57630"
"08.01.2021 23:00 - 08.01.2021 23:15","51282","56429"
"08.01.2021 23:15 - 08.01.2021 23:30","50208","55786"
"08.01.2021 23:30 - 08.01.2021 23:45","49502","54944"
"08.01.2021 23:45 - 09.01.2021 00:00","48921","54379"
"09.01.2021 00:00 - 09.01.2021 00:15","48419","53028"
"09.01.2021 00:15 - 09.01.2021 00:30","47719","52351"
"09.01.2021 00:30 - 09.01.2021 00:45","47180","51798"
"09.01.2021 00:45 - 09.01.2021 01:00","46630","51258"
"09.01.2021 01:00 - 09.01.2021 01:15","46362","50827"
"09.01.2021 01:15 - 09.01.2021 01:30","45437","50411"
"09.01.2021 01:30 - 09.01.2021 01:45","44974","50240"
"09.01.2021 01:45 - 09.01.2021 02:00","44813","49858"
"09.01.2021 02:00 - 09.01.2021 02:15","44517","49274"
"09.01.2021 02:15 - 09.01.2021 02:30","44316","49000"
"09.01.2021 02:30 - 09.01.2021 02:45","44156","49140"
"09.01.2021 02:45 - 09.01.2021 03:00","44140","49079"
"09.01.2021 03:00 - 09.01.2021 03:15","43854","48995"
"09.01.2021 03:15 - 09.01.2021 03:30","44235","48722"
"09.01.2021 03:30 - 09.01.2021 03:45","43995","48449"
"09.01.2021 03:45 - 09.01.2021 04:00","43971","48471"
"09.01.2021 04:00 - 09.01.2021 04:15","43945","48734"
"09.01.2021 04:15 - 09.01.2021 04:30","44171","48597"
"09.01.2021 04:30 - 09.01.2021 04:45","44019","48635"
"09.01.2021 04:45 - 09.01.2021 05:00","44430","48779"
"09.01.2021 05:00 - 09.01.2021 05:15","43957","49040"
"09.01.2021 05:15 - 09.01.2021 05:30","43623","48603"
"09.01.2021 05:30 - 09.01.2021 05:45","43576","48521"
"09.01.2021 05:45 - 09.01.2021 06:00","43472","48578"
"09.01.2021 06:00 - 09.01.2021 06:15","43466","48741"
"09.01.2021 06:15 - 09.01.2021 06:30","43745","48895"
"09.01.2021 06:30 - 09.01.2021 06:45","43943","49119"
"09.01.2021 06:45 - 09.01.2021 07:00","44769","49512"
"09.01.2021 07:00 - 09.01.2021 07:15","45442","50302"
"09.01.2021 07:15 - 09.01.2021 07:30","45993","50967"
"09.01.2021 07:30 - 09.01.2021 07:45","46585","51448"
"09.01.2021 07:45 - 09.01.2021 08:00","47236","52245"
"09.01.2021 08:00 - 09.01.2021 08:15","48538","53205"
"09.01.2021 08:15 - 09.01.2021 08:30","49209","53775"
"09.01.2021 08:30 - 09.01.2021 08:45","49462","54821"
"09.01.2021 08:45 - 09.01.2021 09:00","50512","55385"
"09.01.2021 09:00 - 09.01.2021 09:15","51431","56435"
"09.01.2021 09:15 - 09.01.2021 09:30","52438","57147"
"09.01.2021 09:30 - 09.01.2021 09:45","53410","57558"
"09.01.2021 09:45 - 09.01.2021 10:00","53712","58187"
"09.01.2021 10:00 - 09.01.2021 10:15","54036","58650"
"09.01.2021 10:15 - 09.01.2021 10:30","54679","59020"
"09.01.2021 10:30 - 09.01.2021 10:45","54871","59297"
"09.01.2021 10:45 - 09.01.2021 11:00","54948","59760"
"09.01.2021 11:00 - 09.01.2021 11:15","55556","60221"
"09.01.2021 11:15 - 09.01.2021 11:30","55682","60469"
"09.01.2021 11:30 - 09.01.2021 11:45","55855","60977"
"09.01.2021 11:45 - 09.01.2021 12:00","56342","61248"
"09.01.2021 12:00 - 09.01.2021 12:15","56001","61207"
"09.01.2021 12:15 - 09.01.2021 12:30","56026","61052"
"09.01.2021 12:30 - 09.01.2021 12:45","55581","60840"
"09.01.2021 12:45 - 09.01.2021 13:00","55505","60540"
"09.01.2021 13:00 - 09.01.2021 13:15","54835","60250"
"09.01.2021 13:15 - 09.01.2021 13:30","54672","59624"
"09.01.2021 13:30 - 09.01.2021 13:45","54377","59454"
"09.01.2021 13:45 - 09.01.2021 14:00","53731","59102"
"09.01.2021 14:00 - 09.01.2021 14:15","53311","58844"
"09.01.2021 14:15 - 09.01.2021 14:30","52609","58550"
"09.01.2021 14:30 - 09.01.2021 14:45","52845","58376"
"09.01.2021 14:45 - 09.01.2021 15:00","52910","58442"
"09.01.2021 15:00 - 09.01.2021 15:15","52489","58446"
"09.01.2021 15:15 - 09.01.2021 15:30","52166","58014"
"09.01.2021 15:30 - 09.01.2021 15:45","52402","57960"
"09.01.2021 15:45 - 09.01.2021 16:00","52419","58196"
